memory_percent,proc.memory.percent,cpu,proc.cpu.threads,disk./.usagePercent,disk./.usageGB,disk.nvme0n1p2.in,disk.nvme0n1p2.out,network.sent,network.recv,proc.memory.availableMB,proc.memory.rssMB,_timestamp,gpu.0.gpu,gpu.0.memory,gpu.0.memoryAllocated,gpu.0.memoryAllocatedBytes,gpu.0.temp,gpu.0.powerWatts,gpu.0.enforcedPowerLimitWatts,gpu.0.powerPercent,gpu.0.smClock,gpu.0.memoryClock,gpu.0.correctedMemoryErrors,gpu.0.uncorrectedMemoryErrors,gpu.0.fanSpeed,gpu.1.gpu,gpu.1.memory,gpu.1.memoryAllocated,gpu.1.memoryAllocatedBytes,gpu.1.temp,gpu.1.powerWatts,gpu.1.enforcedPowerLimitWatts,gpu.1.powerPercent,gpu.1.smClock,gpu.1.memoryClock,gpu.1.correctedMemoryErrors,gpu.1.uncorrectedMemoryErrors,gpu.1.fanSpeed
,,,,,,,,,,,,1787150329.3073378,100.0,69,86.79764152991231,41928294400,89.0,286.0,300.0,95.33333333333334,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.242,300.0,7.747333333333334,210,405,0,0,30
5.504294389493475,1.2174268922586322,2.1920067023309024,71,90.59253538405065,1612.8427658081055,452.01953125,399.4375,26148703.0,74181546.0,486211.23828125,6264.05859375,1787150329.3097491,,,,,,,,,,,,,,,,,,,,,,,,,,
5.506809566476033,1.2174268922586322,2.1917179296498372,71,90.59254052651991,1612.8428573608398,453.24609375,400.140625,26242526.0,74641985.0,486198.296875,6264.05859375,1787150344.3086243,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150344.3085926,100.0,69,86.79764152991231,41928294400,89.0,290.88,300.0,96.96000000000001,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.026,300.0,7.675333333333333,210,405,0,0,30
,,,,,,,,,,,,1787150359.3080409,95.0,72,86.79764152991231,41928294400,89.0,287.026,300.0,95.67533333333333,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.981,300.0,7.660333333333334,210,405,0,0,30
5.501363179614315,1.2174268922586322,2.1914613803007454,71,90.59254095505901,1612.8428649902344,455.7578125,400.73828125,26280084.0,74803565.0,486226.3203125,6264.05859375,1787150359.3095694,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150374.309625,100.0,54,86.79764152991231,41928294400,89.0,286.643,300.0,95.54766666666666,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.965,300.0,7.654999999999999,210,405,0,0,30
5.512250639048926,1.2174268922586322,2.1911848434522443,71,90.59254609752824,1612.8429565429688,458.08203125,401.3671875,26378904.0,75194290.0,486170.30078125,6264.05859375,1787150374.3127584,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150389.3080194,100.0,73,86.79764152991231,41928294400,89.0,289.381,300.0,96.46033333333332,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.246,300.0,7.748666666666666,210,405,0,0,30
5.506849803234281,1.2174268922586322,2.190923450982307,71,90.59255059718885,1612.8430366516113,460.80859375,401.92578125,26474038.0,75436628.0,486198.08984375,6264.05859375,1787150389.3096867,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150404.3082893,100.0,79,86.79764152991231,41928294400,89.0,289.39,300.0,96.46333333333334,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.08,300.0,7.6933333333333325,210,405,0,0,30
5.506322929456467,1.2174268922586322,2.1906416961446475,71,90.5925512399975,1612.8430480957031,462.8515625,402.55859375,26513255.0,75604657.0,486200.80078125,6264.05859375,1787150404.3098252,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150419.3092628,100.0,100,86.79764152991231,41928294400,89.0,282.196,300.0,94.06533333333334,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,25.215,300.0,8.405,210,405,0,0,30
5.5020897188151325,1.2174268922586322,2.1903957680344464,71,90.59255852516227,1612.8431777954102,464.66796875,403.55078125,26613926.0,75855209.0,486222.58203125,6264.05859375,1787150419.3098702,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150434.3077755,100.0,79,86.79764152991231,41928294400,89.0,287.87,300.0,95.95666666666666,1635,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,30.92,300.0,10.306666666666667,210,405,0,0,30
5.512583161692559,1.2174268922586322,2.1901261408912656,71,90.59255895370137,1612.8431854248047,466.8671875,404.11328125,26651276.0,75997903.0,486168.58984375,6264.05859375,1787150434.3101113,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150449.3084478,100.0,76,86.79764152991231,41928294400,89.0,289.669,300.0,96.55633333333333,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.659,300.0,10.552999999999999,210,405,0,0,30
5.503720446300353,1.2174268922586322,2.1898496817039645,71,90.59256409617062,1612.843276977539,469.4609375,408.2890625,26766727.0,76246787.0,486214.19140625,6264.05859375,1787150449.3092153,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150464.309456,100.0,70,86.79764152991231,41928294400,89.0,286.679,300.0,95.55966666666666,1560,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.096,300.0,8.032,210,405,0,0,30
5.515470338892882,1.2174268922586322,2.189604184359316,71,90.59256881010077,1612.843360900879,471.7890625,408.80078125,26860889.0,76468983.0,486153.734375,6264.05859375,1787150464.3102367,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150479.3072658,100.0,77,86.79764152991231,41928294400,89.0,288.634,300.0,96.21133333333334,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.268,300.0,7.756,210,405,0,0,30
5.5122931533595265,1.2174268922586322,2.189335300734752,71,90.59256923863987,1612.8433685302734,473.32421875,409.5,26900475.0,76611674.0,486170.08203125,6264.05859375,1787150479.3096964,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150494.3089666,100.0,73,86.79764152991231,41928294400,89.0,296.203,300.0,98.73433333333332,1605,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.079,300.0,7.693,210,405,0,0,30
5.520328358063238,1.2174268922586322,2.189084655958734,71,90.59257395257002,1612.8434524536133,475.47265625,410.34375,26997467.0,76861018.0,486128.73828125,6264.05859375,1787150494.3123674,,,,,,,,,,,,,,,,,,,,,,,,,,
5.507731975179265,1.2174268922586322,2.1888185350184224,71,90.59257438110913,1612.8434600830078,476.765625,410.953125,27039593.0,77155106.0,486193.55078125,6264.05859375,1787150509.3094156,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150509.3094456,100.0,74,86.79764152991231,41928294400,89.0,293.812,300.0,97.93733333333333,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.824,300.0,7.6080000000000005,210,405,0,0,30
,,,,,,,,,,,,1787150524.3073967,100.0,73,86.79764152991231,41928294400,89.0,289.834,300.0,96.61133333333333,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.02,300.0,7.673333333333334,210,405,0,0,30
5.505937263924581,1.2174268922586322,2.1885880300232303,71,90.59257930930883,1612.843547821045,479.6328125,411.609375,27136853.0,77446754.0,486202.78515625,6264.05859375,1787150524.3098643,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150539.307453,100.0,78,86.79764152991231,41928294400,89.0,289.485,300.0,96.495,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.76,300.0,7.586666666666667,210,405,0,0,30
5.507862554847541,1.2174268922586322,2.1883252134034223,71,90.59258016638704,1612.843563079834,480.9375,413.5546875,27257694.0,77749204.0,486192.87890625,6264.05859375,1787150539.3097513,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150554.3081112,100.0,100,86.79764152991231,41928294400,89.0,274.562,300.0,91.52066666666667,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.101,300.0,7.700333333333333,210,405,0,0,30
5.517590740134139,1.2174268922586322,2.188080364717066,71,90.59258466604763,1612.8436431884766,483.19140625,414.296875,27371216.0,77991680.0,486142.82421875,6264.05859375,1787150554.3099687,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150569.3079104,100.0,78,86.79764152991231,41928294400,89.0,288.262,300.0,96.08733333333333,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.823,300.0,7.607666666666667,210,405,0,0,30
5.518375736512033,1.2174268922586322,2.187820739083242,71,90.59258916570823,1612.8437232971191,486.15625,415.15234375,27471928.0,78223845.0,486138.78515625,6264.05859375,1787150569.309551,,,,,,,,,,,,,,,,,,,,,,,,,,
5.516585580362056,1.2174268922586322,2.187566838565558,71,90.59258980851688,1612.843734741211,487.890625,420.0625,27507933.0,78372767.0,486147.99609375,6264.05859375,1787150584.3098757,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150584.3102274,100.0,79,86.79764152991231,41928294400,88.0,286.96,300.0,95.65333333333332,1605,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,25.726,300.0,8.575333333333333,210,405,0,0,30
,,,,,,,,,,,,1787150599.3087103,100.0,73,86.79764152991231,41928294400,89.0,294.081,300.0,98.02700000000002,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.809,300.0,10.603,210,405,0,0,30
5.512835970003815,1.2174268922586322,2.187330930370397,71,90.59259452244703,1612.8438186645508,489.78125,420.7421875,27601602.0,78616335.0,486167.2890625,6264.05859375,1787150599.309712,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150614.3082364,100.0,77,86.79764152991231,41928294400,89.0,287.472,300.0,95.824,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.315,300.0,10.438333333333334,210,405,0,0,30
5.508542783817168,1.2174268922586322,2.187075573665406,71,90.59259516525569,1612.8438301086426,491.32421875,421.4140625,27638600.0,78768341.0,486189.37890625,6264.05859375,1787150614.3101494,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5104711114765985,1.2174268922586322,2.186850596815247,71,90.59259987918583,1612.8439140319824,493.6796875,422.21875,27741878.0,79022033.0,486179.45703125,6264.05859375,1787150629.309627,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150629.3097572,100.0,70,86.78027589650083,41919905792,89.0,285.097,300.0,95.03233333333333,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.382,300.0,8.127333333333334,210,405,0,0,30
5.515734534965906,1.2174268922586322,2.1865903841663425,71,90.59260480738553,1612.8440017700195,495.0234375,422.6953125,27835182.0,79265170.0,486152.375,6264.05859375,1787150644.308291,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150644.3091512,100.0,77,86.79764152991231,41928294400,89.0,288.322,300.0,96.10733333333333,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.822,300.0,7.607333333333333,210,405,0,0,30
,,,,,,,,,,,,1787150659.308758,100.0,72,86.79764152991231,41928294400,89.0,289.068,300.0,96.356,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.319,300.0,7.773,210,405,0,0,30
5.5278085991767725,1.2174268922586322,2.1863640383026186,71,90.59260545019418,1612.8440132141113,497.01953125,424.46484375,27873055.0,79417951.0,486090.25,6264.05859375,1787150659.3090544,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150674.307584,100.0,78,86.79764152991231,41928294400,89.0,286.322,300.0,95.44066666666666,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.77,300.0,7.59,210,405,0,0,30
5.514622330233202,1.2174268922586322,2.186118948742943,71,90.59261016412434,1612.8440971374512,498.9296875,425.1796875,27966655.0,79697719.0,486158.09765625,6264.05859375,1787150674.3089967,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150689.308557,100.0,92,86.79764152991231,41928294400,89.0,282.729,300.0,94.243,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.027,300.0,7.675666666666666,210,405,0,0,30
5.5354626934533036,1.2174268922586322,2.1858707031432636,71,90.59261037839389,1612.8441009521484,502.39453125,425.6328125,28006251.0,79853328.0,486050.8671875,6264.05859375,1787150689.3102007,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150704.3081388,100.0,79,86.79764152991231,41928294400,89.0,285.904,300.0,95.30133333333333,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.012,300.0,7.670666666666667,210,405,0,0,30
5.5078678691363665,1.2174268922586322,2.185640364401117,71,90.59261552086313,1612.8441925048828,503.5625,426.37109375,28097465.0,80091437.0,486192.8515625,6264.05859375,1787150704.310572,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5099784009840915,1.2174268922586322,2.185391601397219,71,90.5926219489497,1612.8443069458008,504.41015625,429.640625,28194266.0,80344246.0,486181.9921875,6264.05859375,1787150719.3087225,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150719.3087585,100.0,68,86.79764152991231,41928294400,89.0,287.939,300.0,95.97966666666667,1515,7601,0,0,85,0.0,0,0.032424893635495354,15663104,58.0,23.334,300.0,7.7780000000000005,210,405,0,0,30
,,,,,,,,,,,,1787150734.3077528,100.0,74,86.79764152991231,41928294400,89.0,293.044,300.0,97.68133333333333,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.907,300.0,7.635666666666667,210,405,0,0,30
5.515900796287723,1.2174268922586322,2.1851799463058827,71,90.5926223774888,1612.8443145751953,508.48828125,430.58984375,28234938.0,80494572.0,486151.51953125,6264.05859375,1787150734.3122518,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150749.3080096,100.0,79,86.79764152991231,41928294400,89.0,290.933,300.0,96.97766666666666,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,26.198,300.0,8.732666666666667,210,405,0,0,30
5.512492059598413,1.2174268922586322,2.1849377021992025,71,90.59262709141895,1612.8443984985352,510.3828125,431.09765625,28339490.0,80737264.0,486169.05859375,6264.05859375,1787150749.3100739,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150764.3082604,100.0,74,86.79764152991231,41928294400,89.0,289.842,300.0,96.614,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.992,300.0,10.664,210,405,0,0,30
5.51764767894298,1.2174268922586322,2.1847210217858017,71,90.59262923411447,1612.8444366455078,513.89453125,432.09765625,28419305.0,80953096.0,486142.53125,6264.05859375,1787150764.3097477,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150779.3077447,100.0,57,86.79764152991231,41928294400,89.0,289.151,300.0,96.38366666666667,1665,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.162,300.0,8.054,210,405,0,0,30
5.509019551443201,1.2174268922586322,2.1844852227904115,71,90.59263416231416,1612.844524383545,516.0546875,432.64453125,28514825.0,81220343.0,486186.92578125,6264.05859375,1787150779.3090966,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150794.3075309,100.0,71,86.79764152991231,41928294400,89.0,292.014,300.0,97.33800000000001,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.727,300.0,8.242333333333333,210,405,0,0,30
5.509357388375659,1.2174268922586322,2.1842631333317146,71,90.59263394804461,1612.8445205688477,518.484375,435.0703125,28554858.0,81390551.0,486185.1875,6264.05859375,1787150794.3085191,,,,,,,,,,,,,,,,,,,,,,,,,,
5.519331549316452,1.2174268922586322,2.1840219212739487,71,90.59263909051386,1612.844612121582,519.96875,435.65625,28653097.0,81632580.0,486133.8671875,6264.05859375,1787150809.3101935,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150809.3123102,100.0,63,86.79764152991231,41928294400,89.0,289.588,300.0,96.52933333333334,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.11,300.0,7.703333333333333,210,405,0,0,30
5.504122054698715,1.2174268922586322,2.183814472779591,71,90.59264380444401,1612.8446960449219,522.14453125,436.24609375,28751800.0,81889025.0,486212.125,6264.05859375,1787150824.3076966,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150824.3076794,100.0,100,86.79764152991231,41928294400,89.0,280.695,300.0,93.565,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.104,300.0,7.701333333333333,210,405,0,0,30
,,,,,,,,,,,,1787150839.3070972,100.0,81,86.79764152991231,41928294400,89.0,295.4,300.0,98.46666666666665,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.959,300.0,7.6530000000000005,210,405,0,0,30
5.501954584042148,1.2174268922586322,2.183579993792654,71,90.5926442329831,1612.8447036743164,522.9140625,436.83203125,28789150.0,82044377.0,486223.27734375,6264.05859375,1787150839.3095973,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150854.3073223,100.0,75,86.79764152991231,41928294400,88.0,282.635,300.0,94.21166666666666,1680,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.042,300.0,7.680666666666667,210,405,0,0,30
5.511418573255721,1.2174268922586322,2.183346998844303,71,90.59264894691326,1612.8447875976562,525.375,437.62109375,28880411.0,82294020.0,486174.58203125,6264.05859375,1787150854.3107202,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150869.3096201,100.0,74,86.79764152991231,41928294400,89.0,289.946,300.0,96.64866666666667,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.933,300.0,7.644333333333334,210,405,0,0,30
5.504961712333097,1.2174268922586322,2.183138658174504,71,90.59264937545237,1612.8447952270508,527.60546875,438.09765625,28921928.0,82450158.0,486207.8046875,6264.05859375,1787150869.3101907,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150884.3082154,100.0,71,86.79764152991231,41928294400,89.0,290.03,300.0,96.67666666666665,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.011,300.0,7.670333333333333,210,405,0,0,30
5.507974914096988,1.2174268922586322,2.1829083801432465,71,90.59265430365205,1612.844882965088,528.5390625,439.078125,29016607.0,82739233.0,486192.30078125,6264.05859375,1787150884.30867,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150899.3089113,100.0,72,86.79764152991231,41928294400,89.0,288.195,300.0,96.065,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.504,300.0,7.834666666666667,210,405,0,0,30
5.519642814804786,1.2174268922586322,2.1827024057197058,71,90.59266137454728,1612.8450088500977,529.71484375,440.13671875,29175433.0,83055901.0,486132.265625,6264.05859375,1787150899.3092372,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150914.3076885,100.0,79,86.79764152991231,41928294400,89.0,289.753,300.0,96.58433333333333,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,26.935,300.0,8.978333333333332,210,405,0,0,30
5.526839121058232,1.2174268922586322,2.182470908283091,71,90.59266158881682,1612.845012664795,531.20703125,441.01953125,29217207.0,83218361.0,486095.23828125,6264.05859375,1787150914.3097138,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150929.308039,100.0,74,86.79764152991231,41928294400,89.0,289.972,300.0,96.65733333333333,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.611,300.0,10.537,210,405,0,0,30
5.5237849233519745,1.2174268922586322,2.18227126326843,71,90.59266673128607,1612.8451042175293,533.578125,441.640625,29339363.0,83507057.0,486110.953125,6264.05859375,1787150929.309625,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150944.3080072,100.0,77,86.79764152991231,41928294400,89.0,287.476,300.0,95.82533333333333,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.334,300.0,8.111333333333333,210,405,0,0,30
5.515522722597016,1.2174268922586322,2.1820496455011527,71,90.59266715982518,1612.8451118469238,534.8671875,442.33203125,29391835.0,83711772.0,486153.46484375,6264.05859375,1787150944.3102484,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150959.3074136,87.0,51,86.79764152991231,41928294400,89.0,271.966,300.0,90.65533333333333,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.796,300.0,8.265333333333333,210,405,0,0,30
5.513002990509751,1.2174268922586322,2.181852698582215,71,90.59267208802488,1612.845199584961,536.58203125,447.39453125,29495880.0,83968614.0,486166.4296875,6264.05859375,1787150959.309723,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150974.3080053,100.0,77,86.79764152991231,41928294400,89.0,291.992,300.0,97.33066666666667,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.192,300.0,7.730666666666666,210,405,0,0,30
5.516625817120305,1.2174268922586322,2.181633251709034,71,90.59267230229443,1612.8452033996582,538.86328125,448.0234375,29534682.0,84115998.0,486147.7890625,6264.05859375,1787150974.310679,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787150989.3086245,100.0,71,86.79764152991231,41928294400,88.0,275.701,300.0,91.90033333333334,1650,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.965,300.0,7.654999999999999,210,405,0,0,30
5.520710227674535,1.2174268922586322,2.181411325351415,71,90.59267723049413,1612.8452911376953,540.30859375,452.77734375,29632000.0,84359732.0,486126.7734375,6264.05859375,1787150989.3109405,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787151004.3096821,100.0,73,86.79764152991231,41928294400,89.0,288.116,300.0,96.03866666666666,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.593,300.0,7.531000000000001,210,405,0,0,30
5.521190032037039,1.2174268922586322,2.1812139496448606,71,90.59268194442429,1612.8453750610352,543.3671875,453.41796875,29723988.0,84590858.0,486124.3046875,6264.05859375,1787151004.3101823,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787151019.3079135,100.0,68,86.79764152991231,41928294400,89.0,289.617,300.0,96.539,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.72,300.0,7.573333333333333,210,405,0,0,30
5.522224040805599,1.2174268922586322,2.1809907471785857,71,90.59268323004159,1612.8453979492188,545.140625,453.984375,29762883.0,84718333.0,486118.984375,6264.05859375,1787151019.3100412,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787151034.3083227,100.0,72,86.79764152991231,41928294400,89.0,287.795,300.0,95.93166666666667,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.973,300.0,7.657666666666667,210,405,0,0,30
5.522725102323404,1.2174268922586322,2.180795560145499,71,90.59268965812815,1612.8455123901367,547.4375,454.65625,29859470.0,84973603.0,486116.40625,6264.05859375,1787151034.3090785,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787151049.3080704,100.0,63,86.79764152991231,41928294400,89.0,288.143,300.0,96.04766666666666,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,22.859,300.0,7.619666666666667,210,405,0,0,30
5.518525295783257,1.2174268922586322,2.180578162989458,71,90.59269008666726,1612.8455200195312,547.90234375,458.078125,29919732.0,85166193.0,486138.015625,6264.05859375,1787151049.309239,,,,,,,,,,,,,,,,,,,,,,,,,,
